TransactionID,Category,TransactionAmount,cc_num,Timestamp,MerchantName,Location,CustomerID,CustomerName,gender,dob,job,Address,FraudIndicator
222d7557,grocery_pos,2764.83,4685032731899,2019-11-03 02:47:23,"Acevedo, Wilson and Brown","8559 Jennifer Row- Evanstown, MN 06574",25f2a8f3,Robert Rogers,M,1984-10-24,Science writer,"1235 Cruz Camp Suite 615- North Sharonstad, PW 71281",1
e34889fc,personal_care,2225.89,5113523292985102,2019-02-05 13:35:24,Johnson-Kelly,"77945 Deborah Court Apt. 421- Kimberlymouth, MI 86202",f5c68d15,Thomas Little,F,1971-12-25,Naval architect,Unit 0115 Box 1745- DPO AP 83635,0
d7cddc96,food_dining,815.05,4859776872714539,2020-01-21 10:36:47,"Palmer, Guzman and Byrd","287 Mark Passage Apt. 644- Porterburgh, WA 00596",e7ffa42b,Susan Orr,M,1978-10-23,Electrical engineer,"37746 Freeman Ford- Port Veronicashire, NE 58117",0
53536d74,grocery_pos,4968.32,4712977700518715,2020-05-09 01:46:04,Simmons-Fowler,"PSC 3835, Box 8371- APO AP 26548",c914a659,Stephanie Johnson,M,1971-01-24,Agricultural consultant,"0067 Davis Prairie- Bobland, IL 63081",0
7f1765d9,personal_care,1514.8,213133617885563,2019-01-04 01:59:39,"Rasmussen, Jones and Cook","8282 Kramer Radial Apt. 287- Sandrastad, NV 44991",330bc26c,Brooke Murillo,M,2005-04-20,Dealer,"39240 Sharon Wells Apt. 169- Carrollport, MO 82346",0
6a27bb8b,misc_net,4144.05,4561702205185659,2019-07-18 08:48:48,Miller-Patrick,"15881 Dominic Parks- Hoffmanville, FL 68707",e10f96fc,Matthew Lambert,M,1952-07-08,"Teacher, special educational needs","77013 James Street- Mollyfurt, PW 64944",1
8bb3a883,kids_pets,4583.57,4158457808514613310,2019-01-12 12:20:48,"Houston, Elliott and Watson","43643 William Inlet Apt. 397- Nunezborough, WV 83408",4d7818cd,Nathaniel Pena,F,1991-05-29,Accounting technician,"34202 Williams Manor Apt. 365- Morsebury, RI 93184",0
9e57103d,food_dining,4604.24,213149290007218,2020-04-08 23:42:02,Torres-Chapman,"610 Perez Drives Apt. 453- North Ianburgh, PR 81419",4e3660f2,Frank Ruiz,M,1957-06-04,Audiological scientist,"94456 Vincent Loaf- Lake Kelsey, NJ 83166",1
e8ef4de5,grocery_pos,3637.81,4509267445414371485,2019-05-01 15:32:52,"Grimes, Gillespie and Cooper","298 Anthony Roads- Port Andrewberg, MT 33323",b3d7f3d9,Taylor Crawford,F,1988-01-18,Race relations officer,"6453 Jerry Streets- Valerieland, IN 53358",0
6344bcbf,grocery_net,1822.17,6011856264051417,2019-02-24 03:50:32,"Myers, Gomez and Williams","129 Michele Lodge Suite 861- South Laurastad, MN 57797",cfc038e6,Matthew Brown,M,2000-04-14,Agricultural consultant,"6328 Moore Turnpike- Kellyfort, MD 25110",1
6b059961,gas_transport,2085.59,639009574547,2019-09-07 11:44:40,Campbell-Pugh,"419 Reeves Villages- South Bernardton, WA 24093",f7a7b93f,Rebecca Phillips,F,1971-03-09,Paramedic,"06853 Joseph Summit Apt. 028- South Eric, MP 05104",1
913e11ee,grocery_net,2287.15,4890585818148160,2020-06-11 02:52:29,Bradley LLC,"623 Smith Summit Suite 398- South Lancebury, IL 01071",280bdd2a,Haley Robinson,F,1960-12-19,Agricultural consultant,"5066 Rhonda Summit Suite 222- West Claudiatown, RI 08982",0
6d0d2a7d,grocery_net,1475.36,6011474489111998,2020-02-02 11:34:44,Ruiz-Sanchez,"641 Anthony Skyway- East James, FM 24579",6880dcfc,Madeline Mitchell,F,1970-10-07,Financial adviser,"7502 Logan Light- Lake Shannon, FM 99477",1
5d9dea36,entertainment,3473.4,4401089268930500,2019-04-24 12:11:01,"Rasmussen, Jones and Cook","0649 Joseph Roads- New Juanmouth, WV 23738",d7d0cb59,Christina Davenport,F,1976-05-08,Petroleum engineer,"15033 John Gateway Apt. 504- Caseymouth, MO 34702",0
985d801f,grocery_pos,4327.89,6011959857472683,2019-01-27 16:28:57,Armstrong and Sons,"47575 Katherine Fork- East Katelynland, OK 15108",d795959c,Erica Delacruz,F,1952-11-12,Television production assistant,"PSC 8458, Box 9989- APO AA 19173",1
320f7e1e,health_fitness,2875.77,38388309571565,2019-02-21 08:09:14,Keith-Morrison,"95065 Garcia Squares Suite 736- East Danielleberg, FM 84501",574a619d,Jodi Sanchez,M,1941-01-24,Exhibition designer,"854 Hoover Locks Apt. 842- Greenfort, SD 95739",0
03c948ea,misc_net,2112.89,6011948678952288,2020-03-01 16:24:55,"Scott, Clark and Choi","3946 Rice Groves Apt. 047- Port Joshuashire, FL 15435",2e6fed70,Julia Wilson,M,1996-02-19,Paramedic,"910 Sexton Union Suite 321- Shahview, CA 95754",0
8d039282,shopping_pos,3246.25,3554285915268560,2019-06-07 06:43:00,"Cruz, Torres and Herrera","65544 Williams Tunnel Suite 996- Lake Teresabury, PA 61680",d57d093c,Dustin Snyder,F,1958-06-14,"Librarian, public","604 Daniel Plaza- West Jeanstad, DE 81780",0
14d296de,shopping_net,574.14,347606260505710,2019-08-07 02:23:07,Taylor-King,"PSC 6097, Box 9792- APO AP 89866",d9fca608,Jason Harrison,F,1971-04-25,"Surveyor, land/geomatics","718 Gardner Trafficway Suite 578- Lake Kathrynfort, KY 28570",0
75819da3,home,952.92,3589126057400364,2019-08-04 06:24:19,Adams PLC,"08740 Jeffrey Shoals- Williamsside, SD 16057",7629ad6c,Taylor Evans,F,1944-04-19,Science writer,"62673 Willis Unions- New Christophermouth, IL 33865",1
66a1287a,grocery_pos,663.56,3520604212070258,2019-01-31 02:13:53,Stephens-Martin,"214 Richardson Hills Suite 138- Lake Jordanport, IA 15439",82d6c4f7,Sandra Hampton,F,1960-10-25,Prison officer,"233 Daniel Tunnel Suite 540- Elizabethview, AR 02302",0
e30f0844,entertainment,4517.12,180024966243257,2019-10-04 09:24:26,Graves-Kelly,"049 Gardner Expressway- East Breanna, TX 40801",b72c2855,Michael Harris,M,1950-03-05,Financial trader,"3005 Christopher Square- New Audrey, AR 16737",0
80d61f1b,misc_net,906.34,569745088439,2019-10-02 11:53:04,Henry Inc,"8308 Tracy Stream- South Tiffany, MI 36931",6d828528,Alexandra Howe,M,1981-08-01,Immunologist,"2553 Elaine Greens Suite 743- West Richard, AZ 49531",1
ff330aee,food_dining,865.31,3585030363273669,2019-03-01 00:04:24,Medina Ltd,"539 Heather Plains- Jeremyshire, WA 44453",d00b2e55,Diane Ross,F,1939-02-06,Clothing/textile technologist,USNS Mcintyre- FPO AA 72728,1
a7fdc0ea,kids_pets,1855.01,4304320874110,2020-01-27 19:43:15,Case-Mcintosh,"3894 Kelly Center Suite 583- Lindamouth, RI 59967",032dbad0,Jean Williams,F,2005-11-12,Film/video editor,"74303 Diane Harbor- Lake Stacey, ME 31796",1
1794ac44,personal_care,235.85,3533174835102784,2019-01-02 02:26:56,Herring PLC,"192 Christopher Gateway Apt. 528- Sharonport, AZ 15316",3d7f029d,Bobby Davis,F,1961-05-24,Exhibition designer,"1610 Olson Prairie Suite 516- Michaelhaven, MN 47715",0
c45203c5,personal_care,2853.13,30414911612924,2019-05-31 21:32:32,Johnson-Moore,"30778 James Corners Suite 345- Jessicastad, CO 74087",bc8c3667,Mrs. Stacy Arnold PhD,F,1988-07-12,Television production assistant,"26166 Herrera Garden Suite 762- Randybury, NJ 94341",0
9c7ef51c,entertainment,311.91,4116302897805654,2020-01-27 04:58:39,"Scott, Guerra and Walter","1518 Brandon Forges- Kennedyton, CT 57230",5a5fd4bd,Shannon Figueroa,F,1946-08-05,Television production assistant,"773 Thompson Ville Apt. 808- South Autumn, CT 98066",0
025c926b,health_fitness,105.26,503817718201,2020-05-22 01:17:20,King PLC,"89157 Nelson Summit- New Lisaland, DC 46386",4acb490d,Daniel White,M,1968-09-12,Accounting technician,"19186 Daniel Turnpike Suite 068- Port Davidside, ID 07728",0
81773e05,health_fitness,3201.56,4964277452269863,2019-09-30 00:35:14,Sharp-Irwin,"8654 Brittany Place- North Philip, MI 78891",440dc0b7,Michael Kennedy,F,1990-03-19,Materials engineer,"75180 Horton Pine- Lake Janetport, SD 10639",1
2f9f7245,personal_care,2534.09,3518050892289145,2020-01-13 16:09:48,Washington Group,"491 Jennifer Street- Hamiltonbury, OR 17670",c7809f3f,Kyle Wheeler,F,1960-11-29,Immunologist,"13612 Amanda Glen- Mackenziestad, UT 81127",0
fa60b569,grocery_pos,4011.78,675929791506,2020-01-05 11:06:07,Fuller-Garcia,"2398 Lee Circle- New Teresamouth, NV 35130",3eb7f808,Alexis Cook,F,1978-03-15,Chief Executive Officer,"881 Cynthia Mount- New Benjamin, OK 80273",0
8d877304,home,3597.79,586487551903,2019-01-08 17:52:02,"Cox, Medina and Beard","85201 Emily Terrace Suite 434- Lake Barbarastad, ME 64108",7cfebf89,Kristin Smith,F,1961-09-28,Petroleum engineer,"24325 Joel Orchard- Annside, NE 37501",0
c5ed0cef,health_fitness,3482.2,4758821443269613,2019-08-20 18:22:28,Hanson-Johnston,"0183 Lisa Locks- West Shelby, AR 94162",ed64d0b0,Mark Ware,F,1998-07-07,Agricultural consultant,"34086 French Walk Apt. 823- Reginaland, KS 62485",1
3ff9a040,misc_pos,1012.31,30370012404647,2019-06-19 04:57:50,"Pope, Franklin and Green","67831 Gray Light- Lake Patriciamouth, NH 06645",c06764e1,David Cummings,M,1993-10-28,Early years teacher,"5597 Martin Village Suite 657- Kathleentown, NV 32096",1
68ce922a,entertainment,4707.87,3541543572714508,2020-06-09 10:50:53,"Cruz, Torres and Herrera","706 Henderson Harbor Suite 840- Paulchester, ME 79246",5297ac17,Shawn Brown,M,2003-08-02,Barrister,Unit 7359 Box 0262- DPO AA 16768,1
6ac819fa,misc_pos,4166.94,639033935185,2019-03-22 04:43:44,Simmons-Fowler,"8460 Buck Motorway- South Brianfort, VT 09364",40961b5c,Alexander Maxwell,M,1961-08-01,Geoscientist,"53981 Mullins River- Smithside, ND 58273",0
a86b3c9b,personal_care,3962.18,3596491124527164,2019-07-12 08:52:29,Hill Ltd,"0380 Clark Center Suite 421- Lake Williamborough, ID 58117",65389bc0,Anna Lawrence,M,1944-06-20,Electrical engineer,"1092 Lowery Route Apt. 952- New Catherineview, OK 19382",0
7428a8c9,grocery_net,4923.08,4717328526825774,2019-12-06 11:09:36,Pollard-Barnes,"83358 Hill Manor- Shawnmouth, WY 32881",9beecb0d,Thomas Jones,F,1990-04-21,Naval architect,"58979 Vanessa Fords Suite 384- Patelborough, UT 12727",0
ec77ba04,food_dining,4602.57,3503732715681205,2019-03-05 17:21:14,Smith-Lee,"946 Mary Meadow Apt. 064- South Wandamouth, NM 08073",28320394,Natalie Cole,F,1981-08-29,Magazine features editor,"507 Richard Passage- Jacobshire, WA 91736",1
4024e9b5,misc_pos,320.3,3510169140860859,2020-01-22 17:37:11,"West, Hogan and Jones","58108 Russell Mission- South Nathanstad, OK 78606",ec27c4d9,George Bentley,M,1961-07-18,Electrical engineer,"18456 Young Forks Apt. 113- West Katherinehaven, PA 33823",0
0bc47e40,home,2634.7,2658605768670975,2020-02-28 11:29:25,Hill Ltd,"382 Vargas Path Apt. 337- Curtisland, PW 94159",a4a28ae2,Kimberly Davidson,M,1970-05-20,Audiological scientist,Unit 3539 Box 8931- DPO AA 55808,1
07f0fca7,gas_transport,3348.64,30369768599493,2020-01-11 00:46:49,"York, Tate and Jones",USNV Baker- FPO AA 68000,85fc2477,David Lopez,M,1979-02-14,Petroleum engineer,"308 James Ways Apt. 103- Lake Daniel, OH 08171",0
089e114a,health_fitness,354.24,2251376877500302,2020-01-12 00:43:06,"Acevedo, Wilson and Brown","85236 Aaron Viaduct Apt. 645- New Christine, GA 49368",a5a6d86f,Mark Patton,F,1936-07-28,Electrical engineer,USNV Brown- FPO AP 74324,1
96fc6ca4,home,822.31,4059866945751101,2019-05-30 00:39:48,"Hawkins, Young and Hutchinson","80831 Roy Crescent Suite 658- New Carolynport, FM 13965",970ba6ed,Heather Harris,M,1935-01-27,Magazine features editor,"51673 Fisher Throughway Suite 940- Sparksburgh, HI 15554",1
1cb7168b,grocery_net,4382.13,30459941030894,2019-07-27 16:47:53,"Myers, Gomez and Williams","15736 Jones Walks- East Williamborough, NJ 37020",59cea7f8,Kelly Gibson,M,1999-12-10,Trading standards officer,"31910 Bentley Islands Suite 210- Burnsland, IA 23426",0
08b9590f,home,306.38,3521095361438637,2019-04-02 10:53:20,Holland Ltd,"70372 Veronica Mills- Lake Leah, NH 45674",ff5feba9,Ashley Curry,M,1956-07-27,Geoscientist,"97499 Soto Key- South Kendrastad, WA 99265",1
399020ae,health_fitness,2303.45,4780316725739476,2020-05-30 20:16:54,Martinez Ltd,USS Young- FPO AE 88096,ecdd3eff,Jason Massey,F,1949-03-06,Early years teacher,"018 Wesley River Suite 738- Davidfurt, RI 58188",0
e7393ed9,health_fitness,4628.53,180036158504221,2020-02-05 00:49:51,Blackwell PLC,"PSC 9445, Box 1458- APO AA 56405",ec61d963,Vanessa Moore,F,1953-06-06,Early years teacher,"272 Roger Ford- East Alexisview, SC 42253",0
d42b1db0,shopping_net,2692.55,3548087518519632,2019-05-08 01:54:45,Case-Mcintosh,"828 Palmer View Apt. 785- Lambertville, WA 54214",6005470a,Yesenia Gonzales,F,1956-02-12,Sub,Unit 6095 Box 5761- DPO AE 83200,0
89ab2db5,misc_net,1221.74,4704467411271,2020-01-08 13:31:53,"Williams, Tate and Howard",Unit 3871 Box 5851- DPO AE 46967,3ad0aee7,James Thompson,M,1958-04-26,"Scientist, biomedical","12199 Summer Plaza Suite 340- Lake Holly, WV 19808",0
900cd388,personal_care,4188.34,213182544803108,2020-04-01 06:38:53,Johnson-Moore,"579 Bentley Station- South Nicole, RI 92281",805dad87,Sarah Robinson,M,1992-06-28,Magazine features editor,"7122 April Knolls- South Tiffanyborough, MO 41328",0
7d38d924,entertainment,1548.62,4501928659536625,2020-05-27 19:24:07,Thompson-Thompson,"9676 Bowen Bridge- Josephhaven, MI 53786",aa8f32bd,Gerald Cook,F,1953-09-14,Quantity surveyor,"752 Lynn Bypass Suite 022- East Tina, IL 51575",1
83ff415f,shopping_net,3684.89,377102576245004,2019-09-11 15:55:48,Saunders and Sons,Unit 1134 Box 6292- DPO AA 60530,3ab961f2,Steve Haley,M,1988-09-26,Agricultural consultant,"56669 Thompson Locks- Lake Kyle, OK 48668",0
0343fcf0,kids_pets,1520.73,5537234740212226,2019-11-02 18:55:03,"Pope, Franklin and Green","3375 Blair Rest Apt. 282- Emilystad, KS 34782",3189bbc4,Miss Tracy Sherman,M,1948-08-14,Petroleum engineer,"963 Carter Locks Suite 607- West Travis, FL 13340",1
1fe953d3,grocery_net,4769.82,372933664017029,2020-05-31 14:37:16,Turner-Jones,"593 Bailey Street Suite 362- Bretthaven, NC 45849",526e9378,Miguel Shaw,F,1993-12-15,Early years teacher,"167 Joshua Garden Apt. 634- East Russellshire, NH 27116",1
1b9c2492,personal_care,3855.34,348389829858271,2019-12-09 10:50:15,"Gonzalez, Wright and Mcguire","53039 Eric Points- Jesusport, MT 50782",2c8158c3,Nicole Keith,M,1986-12-03,"Radiographer, diagnostic","59432 Johnson Fall Suite 543- New Brianside, RI 07124",0
831af939,kids_pets,4347.5,675903196482,2019-06-13 17:40:01,Bryant LLC,"610 Small Dam Apt. 765- Sharpstad, VA 97093",c579df3e,Matthew Skinner,F,1964-08-01,Film/video editor,"997 Moore Creek Apt. 847- Port Kenneth, AS 06017",0
e17492c7,shopping_pos,234.91,4954008715993193,2019-04-04 07:14:29,"Rasmussen, Jones and Cook","28061 Barton Mount Suite 177- New Joann, CT 43143",3c5cb626,Jeremiah Chavez,F,1966-10-04,Naval architect,"3474 Brown Centers Suite 229- Jonathanchester, GU 75134",0
e774fca0,travel,642.1,3582384344193576,2019-12-17 01:14:13,Garza Ltd,"49066 Matthew Village- Lake Brianfort, AK 19024",eb6e241c,Rachel Stewart,M,1946-11-29,Prison officer,"0746 Glenn Prairie Suite 517- Angelaside, VT 15064",0
cb23dc8e,gas_transport,3333.89,213170944832330,2019-08-05 16:26:19,"Murphy, Fritz and Jones","577 Parsons Port Suite 407- East Frank, RI 46765",78de4446,Keith Smith,M,1981-08-15,"Librarian, public","03152 Anderson Mountain Suite 821- Thompsonshire, UT 92187",1
6267c78e,shopping_pos,3524.71,2280982236659179,2019-06-12 20:41:16,Sims LLC,"8815 Short Shores- Thomasport, WA 53743",9673b0b9,Austin Smith,F,1965-11-13,Paramedic,"6259 Kristen Canyon- Wheelerside, MD 45073",0
c426f1df,personal_care,864.68,3502972908243667,2020-04-05 10:27:51,Moore-Ray,"624 Fisher Plains- Vincenttown, ND 14927",83e39712,Damon Cox,M,1979-05-30,Materials engineer,"512 Alexander Common- Larsonstad, KS 32068",0
c90e891d,shopping_pos,4957.18,213120165949792,2019-07-11 15:14:14,Roberts-Bush,"8676 House Inlet- Reyeshaven, NV 27903",4286a35b,John Murray,M,1969-10-04,Trading standards officer,"PSC 2751, Box 2732- APO AP 52939",1
1e94cc77,entertainment,4278.54,5576251546292725,2019-10-09 21:04:43,Johnson Group,"080 Theresa Loaf Suite 896- North Joann, WI 52226",6884c290,Jessica Cantrell,F,1942-09-16,Science writer,"321 Stacey Stravenue Apt. 646- Hamiltontown, OH 12156",1
e5ea41af,personal_care,355.55,6011822894090878,2019-03-27 00:50:31,"Young, Solomon and Hart","794 Javier Track Suite 822- Stokesmouth, ID 83562",5488ea9b,Jessica Bean,F,1986-08-17,Geoscientist,"289 Howard Spurs Suite 192- South Jamesport, IL 72401",0
6f14c531,misc_pos,403.81,6011616956988262,2019-08-16 21:20:24,"Edwards, Baird and Randolph","010 Matthew Rue Apt. 550- West Alexanderburgh, OR 41889",5020cd5b,Sergio Rogers,M,1963-02-20,Early years teacher,"67565 Everett Squares- Lake Kellyport, AZ 79382",0
261574ca,shopping_pos,1627.51,4026100597936434,2019-08-07 23:24:04,"Grimes, Gillespie and Cooper","118 Sarah Orchard Suite 907- East Michael, IA 71978",4a3586db,Janice Martinez,M,1988-06-28,Geoscientist,"127 Gabrielle Cliff- North Jackton, ND 71230",1
5937e888,shopping_pos,1999.0,4267676840603754,2019-02-15 16:37:12,Cox PLC,"4964 Barber Squares- Palmerfurt, IL 22980",cb676709,Zachary Marshall,F,1976-04-27,"Librarian, public","500 Price Meadows- Burkeport, CA 87922",0
60e07afa,misc_net,2708.3,4315954527077200,2020-02-28 16:33:46,Garza Ltd,"2887 Shane Turnpike Suite 122- East Jennifermouth, PA 60158",448b1d28,Karen Erickson,M,1975-01-27,Secondary school teacher,"48336 Jennifer Fort- Port David, OK 18225",0
d9192ff9,health_fitness,4840.88,4094445477724212628,2019-05-25 01:00:13,Zuniga Ltd,"484 Kramer Dam Suite 046- Scottfurt, MD 15741",4b4c604e,Robert Thompson,F,1935-11-30,Financial trader,"5727 Robert Cliffs Suite 373- North Phillipside, ID 02643",1
d512c2bb,grocery_pos,3937.83,060473824344,2020-06-18 12:24:58,Turner-Jones,"2865 Kane Meadows Suite 239- West Jeremyburgh, AS 89594",85af549a,Benjamin Yu,F,1936-06-07,Mechanical engineer,"49128 Stephens Square- North Jocelynton, WY 91919",1
f1384643,health_fitness,2445.85,4509157015272723,2019-05-09 01:10:32,"Patterson, Jones and Jones","8777 Garcia Rapid- East Larryside, MD 24475",3905d7a8,Ernest Gamble,M,2004-05-01,Physiotherapist,"6299 Perkins Vista Apt. 188- Camachofurt, AK 37680",0
5ef40a42,grocery_net,162.01,4859773146022682,2020-01-02 17:08:48,Berger Group,"26440 Cynthia Trafficway- Port Edward, WA 52078",831979f5,Paul Howell,M,1960-01-01,Historic buildings inspector/conservation officer,"832 Jeff Ways Suite 780- Andreashire, MO 59233",0
cd0cfba5,kids_pets,4998.79,5519564706048202,2019-12-29 20:03:30,Alvarez and Sons,"7031 Jonathan Squares Suite 989- Lake Williamborough, AS 19238",5e64d7ee,Maurice Dodson,M,1973-12-24,Secondary school teacher,"27181 Luke Forges Apt. 597- Rachaelview, HI 76293",1
399e00c7,misc_net,866.49,501867231141,2020-02-11 14:22:59,"Brown, Poole and Herrera","9420 Shawn Mews Apt. 927- Chasemouth, GU 26347",34139621,Miss Kim Boyer DVM,F,1942-11-21,Accounting technician,"63470 Christina Forest Apt. 180- Joelburgh, MO 79009",1
616e4ba2,misc_net,3424.86,213106929029013,2019-08-06 09:27:01,Chambers-Perez,"7985 Mccormick Overpass Suite 466- Michelleside, AZ 88415",e5f555f6,Glenn Baker,F,2005-03-08,Television production assistant,"82371 Ryan Burgs Suite 517- Leechester, CO 72423",1
b36ef932,kids_pets,2231.06,3584800986259027,2019-05-11 07:35:21,"Daniel, Carrillo and Wilson","17781 Eric Skyway- Tylermouth, LA 52837",ee8727be,Shelley Wilson,F,1990-06-21,Agricultural consultant,"703 Howard Mountain Suite 215- Michelleborough, NC 35368",1
fa5b5387,shopping_net,4460.14,4741669505691275155,2020-04-21 20:19:20,Owens-Roberts,"19246 Kaitlyn Junction- Donnafurt, AL 53796",78f57dc7,Robert Kim,M,1937-08-18,Materials engineer,"266 David Via Apt. 575- Josephfort, SC 59169",0
e937ce2c,misc_pos,3843.77,501837427506,2020-01-27 04:46:54,Fox-Martinez,"169 Jacqueline Lock- Lake Krystal, NV 15795",3a46ad07,Sandra Evans,M,1957-10-04,"Teacher, special educational needs","49159 John Stravenue Apt. 190- Briannahaven, AR 32438",0
77c52c46,misc_net,577.13,639026721717,2020-03-24 23:41:49,Fisher Ltd,"946 Solomon Pike- Lake Jacob, WA 78935",3940539f,Xavier Walters,M,1975-02-05,Systems developer,"942 Chang Land Suite 129- Amyshire, VT 28634",1
c8a1d24c,gas_transport,4054.62,4298393283043323,2019-07-04 17:03:42,"Hernandez, Bradley and Reeves","036 Wright Spurs- East Cathyville, IL 97998",1427b0ee,Krista Mathis,M,1969-07-04,Chartered public finance accountant,"837 Sparks Loaf- New Ashleyton, PW 47094",1
72d9f2eb,home,3945.04,639091049002,2019-12-31 06:31:45,Gonzales Group,"79088 Taylor Circles- South James, KY 66587",2a1bab3b,Jesus Yates,M,1939-11-12,Agricultural consultant,"00119 Fisher Plains Suite 150- South Michellestad, VI 20082",0
de690111,home,4174.73,30021937001642,2020-02-16 01:36:53,Owens-Roberts,"391 Shelia Manor- Jonesstad, OR 43480",ddaee951,Denise Hardy,F,1940-03-20,Film/video editor,"501 Mason Ridges- Robertburgh, HI 98586",1
da7887d7,home,3487.08,3567592599897522,2020-03-01 00:30:36,Bradley LLC,"504 Lisa Camp Suite 275- Robertsshire, MD 28352",148cd73a,Joshua Brown,M,1945-05-30,Sub,USCGC Marshall- FPO AA 84370,1
dcb9ed29,grocery_net,2470.62,6011729520936806,2019-07-27 09:50:10,Henry Inc,"8596 Byrd Forges Apt. 887- Johnsonhaven, UT 72606",57b663da,Joseph Lewis,F,1970-10-29,Chief Executive Officer,"71831 Hall Route Apt. 072- New Hannah, NE 41145",0
b078f772,shopping_pos,3345.34,5363818248454162,2019-01-09 22:40:12,Bryant-Mcintyre,"1732 Erik Place- New Sarahberg, IL 91139",a903f56c,Michael Williams,F,1955-02-07,Naval architect,"4433 Malone Corners- New Erikchester, TX 87966",1
78fbb2d5,misc_net,2838.63,375124003143141,2019-04-12 11:30:58,"Krause, Perry and Brown","3317 Austin Garden Suite 047- South Krystal, OK 22984",769b3152,Dr. Aaron Smith,F,1954-02-06,Energy engineer,"369 Nicole Brooks Apt. 124- West Lisa, MO 44141",0
a6ab980b,grocery_pos,255.91,375515392590356,2020-01-14 15:29:15,Tapia-Hodges,"967 Howard Square Suite 570- Port Sara, MO 66653",bb8d860b,Ronald Quinn DDS,F,2001-09-05,Secondary school teacher,"73453 Rodriguez Dale- Murrayland, RI 65494",1
e9c3cb3c,home,1867.4,6522587404903413,2019-12-20 00:50:42,Wilson PLC,"8944 Candice Parkway- North Jacobfort, NM 72991",95b338a8,Vincent Barrett,M,2002-05-18,Race relations officer,"0441 Cynthia Tunnel Apt. 070- New Robinville, WY 40956",1
cae6679d,entertainment,4726.22,4594190851947,2019-12-01 21:37:37,"Palmer, Guzman and Byrd","81925 Holt Parkway Apt. 912- North Angel, TN 27448",1eaa02ad,Courtney Gray,F,1957-11-27,Systems developer,"824 Bryant Viaduct Apt. 576- Natalieport, TN 09430",0
7bd75ba9,entertainment,77.27,639094582082,2019-01-08 10:40:24,Diaz-Aguilar,"528 Jones Hills Apt. 623- Kelleyburgh, TN 32463",497caa35,Austin Coleman,M,1965-04-30,Television production assistant,"205 Jennifer Key Suite 609- Lake Amy, UT 65718",0
3e8c5638,kids_pets,3311.72,372441379712520,2019-01-26 13:56:03,Taylor-King,"7227 Mcclure Causeway Apt. 771- Cruzstad, MA 44290",c35048ad,William Lane,F,1964-12-19,Television production assistant,"566 Erik Crossroad- Jonesstad, NC 29309",0
17aa42a5,food_dining,1655.08,345369198980636,2020-02-05 02:11:22,Davis-Roberts,"6077 Cook Fields Suite 179- New Traciport, AK 79241",7cd55e21,Phillip Hawkins,M,1983-06-25,Sub,"3322 Catherine Camp- West Christopher, NE 96607",1
a89a8ef0,misc_pos,4621.71,30287209909685,2020-06-09 14:40:30,Stevens-Campbell,"035 Gay Neck Suite 248- Lake Kevin, AK 62108",a22b42ae,Rebecca Daniel,F,2006-01-21,Historic buildings inspector/conservation officer,"894 Kimberly Mill Apt. 642- East Ashleystad, IN 54522",1
f33bea49,travel,3835.18,4953054416633176,2020-02-16 03:31:44,Fuller-Garcia,"19305 Mooney Forges Suite 699- Gonzalezbury, IN 42197",1670fd8b,Michael Holloway,M,1957-05-23,Mechanical engineer,"17989 Nicole Crossroad- New Taylormouth, AR 66924",0
dd62ab72,misc_net,427.08,503890173571,2019-07-22 09:01:42,Jenkins PLC,"504 Mckenzie Mountain Suite 068- Curryside, NY 51069",c60ff2b8,Katelyn Torres,F,1936-10-11,Race relations officer,"042 Ramos Causeway Suite 088- Shannonbury, GA 10007",0
49a614a5,food_dining,2680.99,6576557033736455,2019-06-14 07:14:40,Arias-Burgess,"81331 Miller Ferry Apt. 344- Debrastad, NM 46032",46c7b802,Karen Bailey,F,1998-02-23,Accounting technician,"3821 Harrell Way- Rodneyfort, NY 15809",0
7088c43d,travel,2748.76,4701279869480,2019-10-25 14:31:46,"Jones, Cochran and Rodgers","84586 Jacobs Center- North Colin, AR 11696",52638cd5,Kayla Garcia,M,1970-09-01,Financial adviser,"030 Heidi Camp- Nicolebury, NH 96326",0
e0fce257,misc_net,2303.48,4747843034693856,2019-11-07 00:03:23,Cunningham-Evans,"92001 Vargas Centers Apt. 454- South Rachel, KY 99139",a7a30953,Miguel George,M,1938-07-27,Podiatrist,"978 Kristen Spur- Luiston, MH 49980",0
22e5f94c,food_dining,1668.61,2281962350613565,2019-05-25 04:36:59,Johnson Group,"95562 Anthony Ways- New Steven, DC 82841",90e7d5a9,Frank Moon,M,1997-08-11,Secondary school teacher,"841 Krueger Crest- New Lisastad, PA 93390",0
b5a44d3e,kids_pets,1047.96,4599338586679709,2019-11-04 09:38:13,Hughes-Fields,"786 Miles Vista Apt. 928- Aguilarberg, PW 69195",12a62383,Savannah Miller,M,1957-06-25,Dealer,"43666 Andrew Dale Apt. 666- South Hannahland, TX 94599",0
c6f01c79,food_dining,352.33,502073678984,2019-03-07 01:54:48,"Ingram, Pratt and Dean","826 Sherry Islands- Seanfort, ID 03223",6e01d9e7,Keith Smith,F,1941-05-17,Mining engineer,"355 Jessica Row- East Christopherside, NH 18597",1
0539e286,kids_pets,698.55,378751472429994,2019-02-14 01:31:50,Smith and Sons,"191 Contreras Land- West Brandon, PW 14957",984815e2,Mark Buchanan,M,1966-06-06,Barrister,"94999 Wright Pine- Staffordhaven, NE 91618",0
