Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
462564,2019-07-22 22:42:13,676148621961,fraud_Heathcote LLC,shopping_net,1230.42,Jennifer,Vega,F,91644 Crystal Drives,Eagarville,IL,62023,39.1118,-89.7855,91,Materials engineer,1962-11-18,fd67e73161c4a8b3e29d129b1a02d6c4,1342996933,38.753779,-89.713002,1
910552,2019-12-29 05:00:18,3596217206093829,fraud_Torp-Labadie,gas_transport,71.48,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,1988-03-25,9e9c925ea9d5c284a1b2831acacc63cf,1356757218,41.257636,-92.678884,0
900672,2019-12-27 02:41:00,3521417320836166,"fraud_Gottlieb, Considine and Schultz",shopping_net,981.17,Angela,Hodges,F,08236 Kim Hill,Indianapolis,IN,46254,39.849,-86.272,910148,Firefighter,1975-11-30,ab9d0a09f7bacccee588a6289c0a9315,1356576060,39.669227,-86.450474,1
573340,2019-08-31 20:37:32,676275912597,"fraud_Hettinger, McCullough and Fay",home,100.96,Edward,Hensley,M,24318 Dixon Mills,Elk Rapids,MI,49629,44.8955,-85.4082,2223,Chief Financial Officer,1986-01-18,1c442d67bb0491e2353a0f69455443c6,1346445452,43.933551,-84.85990600000001,0
1266764,2020-06-10 00:20:47,3549202406645667,fraud_Kutch-Hegmann,grocery_net,12.66,Larry,Williams,M,6274 David Oval Suite 725,Scarborough,ME,4074,43.5835,-70.3457,18760,Make,1933-04-02,92a14e58d316edfcd105a98e593286fe,1370823647,44.503495,-71.290786,1
1216755,2020-05-24 09:00:38,4716561796955522,fraud_Lockman Ltd,grocery_pos,103.45,Lauren,Anderson,F,11014 Chad Lake Apt. 573,Heart Butte,MT,59448,48.2777,-112.8456,743,Water engineer,1972-05-04,b68964a73a56cd8f2d405d1aafa006db,1369386038,47.859086,-112.91495,0
1230675,2020-05-28 22:01:32,4344955088481397,fraud_Koepp-Parker,grocery_pos,300.7,Christopher,Rodgers,M,30587 Fox Shores Apt. 627,Fenelton,PA,16034,40.8555,-79.7372,2054,Communications engineer,1976-09-29,1a1af4a0e5b4320c1a5deb6d6d1095e6,1369778492,40.027014,-80.115888,1
1288424,2020-06-17 23:04:00,4873783502705038,fraud_Bode-Rempel,kids_pets,19.77,Elizabeth,Maxwell,F,194 Goodman Fall Apt. 569,Burlington,WA,98233,48.4786,-122.3345,14871,Public house manager,1974-03-10,f7a0f481ee885d1379c5ea2c38d0727d,1371510240,48.722047,-123.158561,1
944012,2020-01-12 12:58:24,213113028819344,fraud_Jewess LLC,shopping_pos,961.01,Melanie,Jimenez,F,77944 Daniels Valley Suite 921,Camden,NY,13316,43.3392,-75.7543,6460,Building control surveyor,1959-09-27,ef6362943a787d63ad23b536e83d93f6,1357995504,43.619999,-75.59275600000001,1
458950,2019-07-21 23:42:53,3552581383553463,"fraud_Roob, Conn and Tremblay",shopping_pos,967.75,Jonathan,Castro,M,200 Christie Mills Apt. 307,Andrews,NC,28901,35.1959,-83.8228,5354,Retail buyer,1965-04-13,f42a2ca3d41c9e6e7e38cd478b43f4d4,1342914173,35.167053,-83.147711,1
762178,2019-11-22 19:06:55,3540075240003197,"fraud_Nitzsche, Kessler and Wolff",shopping_pos,1.39,Christian,Johns,M,892 Solis Neck,Lonsdale,MN,55046,44.4477,-93.4252,5211,Chief Strategy Officer,1987-01-27,f08b5f076222343fc9ce9cd017633aae,1353611215,43.576906,-93.796176,0
667494,2019-10-11 23:51:43,4266200684857219,fraud_Heaney-Marquardt,entertainment,595.07,Joshua,Bryant,M,5452 Patricia Inlet Apt. 280,Nelson,NE,68961,40.201,-98.0684,732,Television/film/video producer,1956-12-13,cdc36d1314a32022491f5e7e0d70ffea,1349999503,40.515299,-98.908303,1
1068986,2020-03-19 22:41:00,3576021480694169,fraud_Reichel LLC,personal_care,18.34,Dawn,Gray,F,9486 Joel Common Suite 554,Topeka,KS,66618,39.1329,-95.7023,163415,Secondary school teacher,2004-12-30,652168a3338287f77fe08821da5fba9c,1363732860,39.537776,-96.056331,1
981640,2020-02-03 01:33:28,370348764075623,fraud_Goodwin-Nitzsche,grocery_pos,272.83,Christopher,Gomez,M,950 Dunn Squares,Tickfaw,LA,70466,30.5668,-90.482,8512,"Accountant, chartered public finance",1951-09-03,4ebcafd566ece4641ca74d494cdc9ab7,1359855208,30.511252,-90.765239,1
904551,2019-12-28 03:04:04,6011504998544485,fraud_Paucek-Wiza,grocery_net,52.68,Ashley,Whitney,F,4038 Smith Avenue,Jones,AL,36749,32.5104,-86.8138,1089,Materials engineer,1971-11-02,7b7c6dfad1b905357a67f49858047216,1356663844,32.699707000000004,-87.784609,0
573880,2019-08-31 23:33:28,4760122961662,"fraud_Mueller, Gerhold and Mueller",health_fitness,18.39,Robert,Jordan,M,4602 Lopez Glens Suite 900,Arcadia,OH,44804,41.1116,-83.50200000000001,1202,Curator,1933-03-01,d354b92a8e3db1735d53c3a5cfcedc1c,1346456008,41.950831,-82.622179,1
979440,2020-02-02 03:42:59,180048185037117,"fraud_Schultz, Simonis and Little",grocery_pos,320.52,Mary,Wall,F,2481 Mills Lock,Plainfield,NJ,7060,40.6152,-74.415,71485,Leisure centre manager,1974-07-19,ad0fddf9965cc9c425d29e6673f041cc,1359776579,40.091798,-73.57305799999999,1
1179265,2020-05-07 12:18:04,4874017206859125,fraud_Schoen-Quigley,kids_pets,65.33,Lauren,Williams,F,065 Jones Stravenue,Lake Oswego,OR,97034,45.4093,-122.6847,42817,Planning and development surveyor,1982-05-28,6e6b4694bc31de24b980cac41f5d0153,1367929084,46.077791,-123.501075,0
300869,2019-05-26 20:26:31,378904938837132,"fraud_Swaniawski, Lowe and Robel",shopping_pos,7.45,Tina,Zimmerman,F,3595 Susan Island Suite 063,Thomas,OK,73669,35.7382,-98.7388,1675,Barrister,1986-05-01,0d0e13b4941cbfad1527cdf2d4b96667,1338063991,36.273521,-99.532458,0
107481,2019-03-03 06:01:39,375767678113375,fraud_Dickinson Ltd,misc_pos,2.76,Christopher,Patterson,M,16744 Campbell Wall Apt. 372,Timberville,VA,22853,38.6476,-78.7717,4367,Waste management officer,1962-04-12,35fdf2f03bedab18cd5341275222f200,1330754499,37.970233,-78.345699,0
650189,2019-10-04 07:11:04,2657850734909997,"fraud_Goyette, Howell and Collier",shopping_pos,5.13,Alan,Howard,M,04139 Johnson Prairie Suite 401,Detroit,MI,48206,42.3749,-83.1087,673342,Trading standards officer,1946-11-01,d0bb5ca04087adc200cb931a498029dc,1349334664,43.193983,-82.826369,0
516792,2019-08-11 15:33:13,2248735346244816,fraud_Rau-Grant,kids_pets,48.49,Jacob,Weber,M,29156 Mark Park Apt. 108,Utica,KS,67584,38.6411,-100.138,269,Product/process development scientist,1962-11-11,4cfe56b2f2ec4fa4ffc7b4e05e323a61,1344699193,38.734588,-99.715852,0
927547,2020-01-03 01:32:08,4756039869079882102,"fraud_Heller, Gutmann and Zieme",grocery_pos,265.52,Francisco,Hernandez,M,980 Smith Gardens,Gainesville,TX,76240,33.6547,-97.1583,26120,"Engineer, manufacturing",1954-01-06,e9b3b44ed8dfff9b3fd3c5cb8e5fac39,1357176728,33.745552,-97.667121,1
676337,2019-10-14 23:03:18,370818583810103,"fraud_Ritchie, Oberbrunner and Cremin",travel,8.56,John,Davis,M,9670 Monroe Junctions,Rockwood,PA,15557,39.9373,-79.1865,3684,General practice doctor,1976-01-10,82357797656a5feb8ba443f24da27700,1350255798,40.049239,-78.298384,1
626083,2019-09-23 03:53:02,180084576295055,fraud_Ledner-Pfannerstill,gas_transport,20.99,David,Kirby,M,133 Alyssa Plains,Lolita,TX,77971,28.7724,-96.4793,911,Archaeologist,1970-01-18,ea51268357ce23437ca4e64ef2733081,1348372382,27.881385,-97.312735,1
130459,2019-03-12 23:41:49,30143713661454,fraud_Donnelly PLC,misc_net,871.93,Nicholas,Thornton,M,5270 Megan Burg Suite 756,Halma,MN,56729,48.6669,-96.5969,140,"Embryologist, clinical",1942-01-06,62c2c1b5cffa3d1d97bbb6f9b619d8d1,1331595709,48.15662,-96.590645,1
1255992,2020-06-07 04:30:16,4306630852918,"fraud_Casper, Hand and Zulauf",grocery_pos,99.58,Maureen,Garza,F,169 Edward Inlet,Saint Louis,MO,63131,38.6171,-90.4504,927396,Occupational hygienist,1960-03-12,f35659ee59fb0e124110f6a088ca0e61,1370579416,38.225775,-89.905985,0
124612,2019-03-10 15:26:12,3567879740649740,fraud_Rutherford-Mertz,grocery_pos,333.08,Tanya,Williams,F,566 Megan Well,Brownville,NY,13615,44.0577,-76.0196,1271,"Producer, radio",1958-08-14,8f70449e33e8415368a68bf2fd27faa6,1331393172,43.293511,-76.971748,1
201552,2019-04-13 21:21:21,5152054598359927,"fraud_Cronin, Kshlerin and Weber",health_fitness,20.68,Jim,Johnson,M,868 Brady Mill Apt. 837,Gretna,LA,70056,29.8872,-90.0331,55581,Biomedical scientist,1972-09-12,9461cf82f596203a7e3302795b560a8b,1334352081,29.907185,-89.705752,0
780436,2019-11-30 11:36:11,3541687240161491,fraud_Koepp-Witting,grocery_pos,311.64,Mark,Nguyen,M,62631 Ashley Ramp Apt. 965,Sea Island,GA,31561,31.1989,-81.3322,298,"Engineer, structural",1963-04-22,cf16e0e0c8aea2de36bb603864486d9a,1354275371,30.812103000000004,-81.343871,1
1286308,2020-06-16 21:48:20,4561368699336875,"fraud_Nitzsche, Kessler and Wolff",shopping_pos,6.16,Pamela,Lewis,F,653 Jessica Extension Apt. 668,Clifton,SC,29324,34.9906,-81.8327,167,Museum/gallery conservator,1988-11-01,37581cfaf0caab2c8357205db089ba46,1371419300,34.104022,-82.3662,0
659879,2019-10-07 19:25:58,502049568400,fraud_Homenick LLC,personal_care,25.38,Daniel,Melton,M,6157 Nichols Mews,Marion,CT,6444,41.7918,-72.7188,370,Health service manager,1962-02-13,65ff1f6c645888f22046e5ae43a8256f,1349637958,41.976794,-73.192441,0
448498,2019-07-18 16:41:11,213161293389774,"fraud_Conroy, Balistreri and Gorczany",health_fitness,4.32,Catherine,Weber,F,74890 Rodriguez Springs Apt. 540,West Henrietta,NY,14586,43.0397,-77.6871,10256,"Teacher, primary school",1968-06-24,f9230cc06b98ea200d9aeaba24c8be3e,1342629671,43.39958,-77.075583,0
614284,2019-09-17 23:58:19,4742883543039288059,fraud_Schumm PLC,shopping_net,4.51,Cassandra,Sanders,F,78117 George Mountains,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",1991-04-13,fceab41ab35e46cdd8845430ebe10e5c,1347926299,20.38522,-155.716034,0
885454,2019-12-23 04:22:00,6011542681743618,fraud_Emard Inc,gas_transport,95.75,Emily,Hall,F,8851 Reese Neck,Basye,VA,22810,38.8089,-78.7776,863,"Engineer, mining",1972-08-09,54cdf2e66d815ef0b17fc4f9860b2095,1356236520,39.150754,-78.97853,0
499320,2019-08-05 04:40:32,4661996144291811856,"fraud_Adams, Kovacek and Kuhlman",grocery_net,50.9,Linda,Park,F,24607 Charles Mountains,Fenelton,PA,16034,40.8555,-79.7372,2054,Operations geologist,1963-08-04,924ebd1b24bed29f39380100d601eaf9,1344141632,41.47036,-79.515422,0
616474,2019-09-19 07:17:47,5154903938030655,fraud_Conroy-Emard,food_dining,123.68,Felicia,Combs,F,825 Martinez Springs Apt. 625,White Sulphur Springs,WV,24986,37.7827,-80.3129,5216,Community development worker,1993-10-05,da3622ce21eb3f2407b9696f4bae4b13,1348039067,38.06168,-79.94929599999999,1
561853,2019-08-26 23:45:38,3590736522064285,fraud_Thiel Ltd,travel,10.47,Kimberly,Gonzalez,F,72966 Shannon Pass Apt. 391,Bauxite,AR,72011,34.5091,-92.4828,4074,"Scientist, audiological",1975-12-20,12f4e6cd8140b26c7061e0dfe27df171,1346024738,34.178653999999995,-92.038816,1
292761,2019-05-24 08:45:11,213193596103206,fraud_Harris Inc,gas_transport,11.04,James,Hunt,M,7369 Gabriel Tunnel,Pointe Aux Pins,MI,49775,45.7549,-84.447,95,Electrical engineer,1994-02-09,84ae7532d2360b4cb3844b4e31eb1611,1337849111,46.032496,-83.82775600000001,1
133863,2019-03-14 22:51:19,60423098130,fraud_Haley Group,misc_pos,49.83,Jason,Gray,M,875 Amy Point,Amorita,OK,73719,36.9412,-98.2458,83,Barrister's clerk,1958-07-28,75893ca6ab16dd324f4b9ff9b36a5998,1331765479,37.402509,-98.069345,1
388330,2019-06-27 02:58:20,4301028321766222513,fraud_Auer-Mosciski,grocery_pos,300.47,Joe,Howard,M,109 Brian Lights Apt. 504,Shippingport,PA,15077,40.6025,-80.3863,198,Secretary/administrator,1978-10-26,f0a6c9a28c999bfdddea3ffdb6abd94f,1340765900,41.250381,-80.86519100000001,1
85554,2019-02-19 18:33:05,4364010865167176,"fraud_Roberts, Daniel and Macejkovic",kids_pets,68.65,Gary,Martinez,M,03512 Jackson Ports,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,1997-03-12,2afbc9d44bc1938ae1d82934231e0517,1329676385,38.557369,-119.418515,0
1022122,2020-02-27 01:54:00,4874006077381178,fraud_Pouros-Haag,shopping_pos,766.77,Patricia,Russell,F,89297 Wilson Green Suite 601,Moscow,IA,52760,41.5646,-91.0859,533,Chief Technology Officer,1990-01-13,bfa2968fba642eb9f3f1900dc06f09be,1361930040,41.015183,-90.840794,1
282315,2019-05-19 13:24:12,6502195877055606,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,1007.47,Nathan,Byrd,M,155 Gregory Mount Suite 791,Red Cliff,CO,81649,39.4584,-106.3851,277,Human resources officer,1985-04-03,003f607aa5842f3f760c1c2626bb1dab,1337433852,39.541137,-106.698121,1
798523,2019-12-03 19:28:51,30150717898388,fraud_Weimann-Lockman,kids_pets,4.47,Raymond,Lloyd,M,5930 Rebecca Bridge Apt. 444,Paint Rock,AL,35764,34.7031,-86.3068,653,Paediatric nurse,1966-06-19,d82a085e8e367d2dc5d81126c6e83c98,1354562931,35.30697,-87.240495,0
789123,2019-12-01 21:05:04,4862293128558,fraud_Lynch-Mohr,travel,2.65,Elizabeth,Payne,F,897 Daugherty Mission,Grassflat,PA,16839,41.0036,-78.1104,489,Pension scheme manager,1956-09-15,1c579258b2e340abe2a61489ca1eb276,1354395904,41.715509,-78.23344499999999,0
420607,2019-07-08 06:36:52,30491348102802,fraud_Howe Ltd,misc_pos,3.84,Tommy,Dixon,M,8829 Steele Station,Dresden,KS,67635,39.6094,-100.4112,169,"Librarian, public",1953-07-30,edc37882b60fa3f51cffce585a0e0084,1341729412,39.178591,-100.122567,0
1293250,2020-06-20 03:48:39,3573030041201292,fraud_Rempel Inc,shopping_net,876.1,Joanne,Williams,F,3638 Marsh Union,Altonah,UT,84002,40.3207,-110.436,302,"Sales professional, IT",1990-01-17,0f4248cd9f8216a81b79dcfc23c39cdc,1371700119,40.638516,-109.952976,1
900762,2019-12-27 03:32:18,630471368021,"fraud_Huel, Hammes and Witting",grocery_pos,121.43,George,Floyd,M,22502 Baker Mount Suite 241,Hazel,KY,42049,36.5422,-88.3319,1480,"Designer, interior/spatial",1974-09-14,0869cdd274fe06285a34fe4bba3a5847,1356579138,35.831296,-87.960789,0
979276,2020-02-02 01:34:39,180048185037117,"fraud_Rohan, White and Aufderhar",misc_net,736.61,Mary,Wall,F,2481 Mills Lock,Plainfield,NJ,7060,40.6152,-74.415,71485,Leisure centre manager,1974-07-19,ae30796b659ecf34dd56eb19c8479dd9,1359768879,40.860232,-74.479117,1
1225857,2020-05-26 18:25:23,4904681492230012,fraud_Lubowitz-Walter,kids_pets,33.39,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,1990-10-19,4053164489ee6c6a133e487c1d8fbefb,1369592723,41.259012,-74.214396,0
1059788,2020-03-16 03:07:39,5289285402893489,fraud_Buckridge PLC,misc_pos,858.02,Amanda,Adams,F,08580 Jeremy Falls,Bay City,OR,97107,45.5197,-123.8761,1530,Colour technologist,1986-11-24,955b655d170b110fad4818d2e1033ea3,1363403259,44.739347,-124.300237,1
67331,2019-02-09 21:25:10,372509258176510,"fraud_Bahringer, Schoen and Corkery",shopping_pos,56.97,Kristen,Hanson,F,26544 Andrea Glen,Goodrich,MI,48438,42.9147,-83.4845,6951,Learning disability nurse,1985-06-18,bce1236c8df5dcc2fbab108b492eb44c,1328822710,43.262408,-83.564255,0
915125,2019-12-29 21:40:46,377026671291680,"fraud_Zboncak, Rowe and Murazik",shopping_net,6.35,Jackie,Davis,F,1898 Parker Fork Apt. 057,Redford,MO,63665,37.3272,-91.0243,241,Investment analyst,1974-10-27,8c25566bdc7d4e4300dc643708495220,1356817246,36.734596,-91.667328,0
956586,2020-01-19 15:27:43,6502195877055606,fraud_Larkin Ltd,kids_pets,47.54,Nathan,Byrd,M,155 Gregory Mount Suite 791,Red Cliff,CO,81649,39.4584,-106.3851,277,Human resources officer,1985-04-03,0fe85e14be517842837951d1208a8efe,1358609263,39.988219,-105.41424,0
600698,2019-09-12 11:32:08,6011388901471808,fraud_Koelpin and Sons,misc_net,279.77,Jacqueline,Marsh,F,950 Sheryl Spurs,Dunlevy,PA,15432,40.1151,-79.8627,427,Mining engineer,1951-02-05,cfd1defce94e06ad4b68b86b53827374,1347449528,40.862045,-80.23083100000001,0
455853,2019-07-21 06:40:10,4477156602511939689,fraud_Smitham-Schiller,grocery_net,32.67,Angela,Ross,F,0107 Clements Point,American Fork,UT,84003,40.3928,-111.7941,42384,Futures trader,1992-12-29,84925b6d612714041f73d7b5d11674df,1342852810,39.541258,-111.363615,0
505221,2019-08-07 12:06:46,6524376634971418,"fraud_Wuckert, Wintheiser and Friesen",home,48.24,Jasmine,Foster,F,954 White Alley Apt. 251,Phil Campbell,AL,35581,34.347,-87.7154,5778,"Engineer, aeronautical",1952-12-05,059e930c6bf76b3b678b462f9c76e5ed,1344341206,34.488688,-87.429074,0
725902,2019-11-06 02:33:40,2252055259910912,"fraud_Goldner, Kovacek and Abbott",grocery_pos,296.45,Jason,Hernandez,M,220 Frank Gardens,Hewitt,WI,54441,44.6437,-90.1031,828,Arts development officer,1991-08-19,e1cdb94fb453eea554933b4f7080aa71,1352169220,45.461689,-89.304916,1
993178,2020-02-09 22:52:12,2713913904780408,"fraud_Monahan, Hermann and Johns",travel,9.75,Jacqueline,Howard,F,4511 Choi Lock,Delhi,LA,71232,32.3929,-91.4714,6581,Multimedia programmer,1964-02-13,4d22743f019bb7ce05b488b86b998c02,1360450332,33.182958,-91.851631,1
1004559,2020-02-16 18:24:19,3519232971341141,fraud_Stark-Koss,home,94.48,Michael,Jones,M,754 Smith Isle,Amsterdam,OH,43903,40.4731,-80.9596,2208,Mental health nurse,1961-09-10,e55cae6a8234c4f7887f040f1e221e6e,1361039059,41.069495,-80.13551600000001,0
577347,2019-09-01 20:22:24,571365235126,fraud_Stiedemann Ltd,food_dining,2.04,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,74cf580c265e3c42fd20c05f33661af0,1346530944,44.112411,-86.575085,0
305825,2019-05-28 08:16:09,6011109736646996,fraud_Wiegand-Lowe,grocery_net,104.97,Rebecca,Erickson,F,594 Berry Lights Apt. 392,Wilmington,NC,28405,34.2651,-77.867,186140,English as a second language teacher,1983-02-08,36f809eff118da431ddb26d14ec5bf96,1338192969,34.142875,-77.254463,0
630259,2019-09-24 23:46:09,4836998673805450,"fraud_McDermott, Osinski and Morar",home,253.44,Susan,Hardy,F,516 Brown Parks,Manistique,MI,49854,46.0062,-86.2555,6469,Trade mark attorney,1979-04-12,9599cb22975b9d39f49869207b70314d,1348530369,45.109475,-86.26014,1
557944,2019-08-25 23:12:21,3579200383632826,fraud_Kihn-Schuster,food_dining,56.61,Tyler,Small,M,047 Kevin Haven,Boyd,WI,54726,44.9437,-91.0294,1690,IT trainer,1975-12-24,b5e9cc7e1468f75715be2193b69832c4,1345936341,45.62031,-90.507367,0
971798,2020-01-27 23:17:38,3543299015720986,fraud_Gottlieb Group,kids_pets,21.46,Angela,White,F,137 Adam Dale,Lebanon,VA,24266,36.8809,-82.0956,9521,"Teacher, English as a foreign language",1977-10-19,972e3d6cc92fbe1f879e7c130cf26d61,1359328658,37.315445,-82.168875,1
224082,2019-04-23 01:29:48,213174467670432,fraud_Stracke-Lemke,grocery_pos,339.86,James,Bishop,M,7055 Fernandez Estates Apt. 676,Cecilton,MD,21913,39.4015,-75.8654,663,Podiatrist,1969-01-14,631697570015becbfb4ba00a4a93f2b5,1335144588,39.615755,-76.71566999999999,1
1240970,2020-06-01 14:10:30,377113842678100,"fraud_Roberts, Daniel and Macejkovic",kids_pets,46.11,Billy,Gallagher,M,673 Delgado Burg,Greenwich,NJ,8323,39.4055,-75.3209,804,Insurance risk surveyor,1965-03-25,ed0c3bf89940c308f86350bdd09c1d64,1370095830,40.348154,-76.18137800000001,0
1230839,2020-05-28 23:23:03,3568255211412877,"fraud_Reichert, Huels and Hoppe",shopping_net,903.67,Timothy,Gomez,M,707 Anthony Causeway,Leo,IN,46765,41.2249,-85.0301,5341,Biomedical engineer,1994-11-24,84ac318cef36604a2e7c6304752d7b15,1369783383,41.753312,-84.630528,1
461178,2019-07-22 15:24:55,4292902571056973207,fraud_Grimes LLC,entertainment,64.05,Jeffrey,Smith,M,135 Joseph Mountains,Sula,MT,59871,45.8433,-113.8748,218,"Therapist, horticultural",1995-08-16,6dcdd92309f542b7ca9bd4d35196084e,1342970695,45.611966,-113.921766,0
170043,2019-03-30 23:14:28,3533012926413100,fraud_Daugherty LLC,kids_pets,15.95,Megan,Bernard,F,128 Nathan Ramp,Barneveld,NY,13304,43.2237,-75.1612,1684,IT trainer,1994-03-01,06cdff431df633f5c6b139f3d6495dee,1333149268,42.910501,-74.600564,1
979372,2020-02-02 02:54:56,180048185037117,fraud_Effertz LLC,entertainment,498.19,Mary,Wall,F,2481 Mills Lock,Plainfield,NJ,7060,40.6152,-74.415,71485,Leisure centre manager,1974-07-19,db9e585a4f02e020a7739f7aa9bd2702,1359773696,41.006465000000006,-73.72587,1
358554,2019-06-16 13:02:54,580954173374,fraud_Erdman-Schaden,personal_care,82.37,Jessica,Benitez,F,31281 Thomas Inlet,Montrose,NY,10548,41.2496,-73.9446,3487,Race relations officer,1960-01-13,f3474263178b01ee2841289ec95f662b,1339851774,40.442729,-74.875037,0
371279,2019-06-21 05:48:06,3558652751678952,fraud_Bahringer-Streich,food_dining,43.09,Teresa,Blankenship,F,6638 Lucero Mill Suite 952,Karnack,TX,75661,32.6205,-94.2,2807,Chiropodist,1931-01-26,ac1b74685e9b8758154100ac9961449c,1340257686,32.289998,-93.84484,0
6110,2019-01-04 22:14:07,4922710831011201,fraud_Schmidt and Sons,shopping_net,898.81,Heather,Chase,F,6888 Hicks Stream Suite 954,Manor,PA,15665,40.3359,-79.6607,1472,Public affairs consultant,1941-03-07,d54162245d726a6d45cb6f4b8dc44501,1325715247,41.126312,-80.513488,1
1008027,2020-02-18 11:21:10,4450831335606294,fraud_Rowe-Vandervort,grocery_net,25.89,Donna,Davis,F,6760 Donovan Lakes,Clayton,OK,74536,34.5906,-95.38,1760,Occupational psychologist,1972-01-20,3f9259ac6b5ad76d32e08827771d798c,1361186470,35.27138,-94.571957,0
1266054,2020-06-09 20:29:30,4149635823017,fraud_Schmidt-Larkin,home,142.81,Samuel,Farrell,M,428 Michael Tunnel Apt. 377,Cleveland,AL,35049,33.9778,-86.5598,3996,Aid worker,1977-06-14,d78131485e4b13c9e5efa050494e5960,1370809770,33.086276,-85.94951999999999,0
977257,2020-02-01 02:46:59,4988304376504,fraud_Padberg-Welch,grocery_pos,366.72,William,Thompson,M,977 Rita Grove Apt. 000,Rock Tavern,NY,12575,41.4575,-74.1659,2258,Building surveyor,1937-03-17,9eb8237a5f8693925dd409ebf0f55a3e,1359686819,42.390533000000005,-74.942072,1
645958,2019-10-01 22:24:18,180081032825079,fraud_Greenholt Ltd,health_fitness,28.2,Connie,Carroll,F,872 Justin Views Suite 746,Duncan,MS,38740,34.047,-90.7652,466,Trading standards officer,1955-04-03,e1a76f2a54e5561050c363b44fb61fbf,1349130258,34.450548,-91.293865,0
116202,2019-03-06 22:25:35,4998109455173950,fraud_Dare-Gibson,health_fitness,20.63,Mary,Pruitt,F,2819 Luke Greens Suite 563,Kansas City,MO,64114,38.9621,-94.5959,545147,Counsellor,1987-11-18,5da4eaf820946291e88f750bc83c5d6f,1331072735,38.566084,-94.554631,1
965517,2020-01-25 06:15:16,60490596305,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,59.52,Karen,Johnson,F,4349 Anna Flat Suite 214,Haynes,AR,72341,34.8838,-90.7666,222,"Programmer, applications",1963-05-19,8354660cd9a75d4defd0fd87100c2431,1359094516,35.280512,-89.84240799999999,0
746520,2019-11-15 21:19:47,3542162746848552,"fraud_Langworth, Boehm and Gulgowski",shopping_net,1074.72,Bradley,Anderson,M,3896 Gilmore Mill,Emmons,MN,56029,43.5089,-93.4824,744,Communications engineer,1968-01-28,6fa3d1d083e9d70c4c42633803527eef,1353014387,43.776233000000005,-93.053212,1
578245,2019-09-02 01:29:58,6011999606625827,fraud_Kuphal-Toy,food_dining,20.52,Ronald,Carson,M,870 Rocha Drive,Harrington Park,NJ,7640,40.9918,-73.98,4664,"Radiographer, diagnostic",1965-06-30,af26e67fa10849d55ac99ff2d0554126,1346549398,40.853064,-73.08447199999999,0
1030432,2020-03-02 22:27:04,4181833256558613886,"fraud_Feil, Hilpert and Koss",food_dining,111.61,Jessica,Potter,F,7600 Stephen Course Suite 031,Red River,NM,87558,36.6659,-105.4694,606,"Surveyor, land/geomatics",1988-09-06,54605a1bbc2b44be010dc06f0be5e575,1362263224,37.558597,-105.508872,1
4706,2019-01-03 23:09:51,4613314721966,fraud_Morissette PLC,shopping_pos,821.96,Jason,Murphy,M,542 Steve Curve Suite 011,Collettsville,NC,28611,35.9946,-81.7266,885,Soil scientist,1988-09-15,b7941dbeaf57c1dd33db619996852b0a,1325632191,35.772593,-81.593183,1
356836,2019-06-16 00:38:11,4509142395811241,fraud_Erdman-Kertzmann,gas_transport,78.8,Margaret,Williams,F,165 Jerry Meadows Suite 460,Surrency,GA,31563,31.6489,-82.1982,1324,"Engineer, technical sales",1926-07-12,9ff39f5c32d7965f0adf0e7495f1210c,1339807091,32.568349,-82.350445,0
271575,2019-05-14 03:22:00,3575540972310993,fraud_DuBuque LLC,grocery_pos,295.36,Rachel,Villarreal,F,250 Carrie Throughway,University,MS,38677,34.3396,-89.5736,4198,Curator,2001-06-22,eecc1d9853bec4d6c7c15444a1a11497,1336965720,34.568443,-89.781151,1
306402,2019-05-28 15:48:54,577588686219,fraud_Turner and Sons,shopping_pos,173.91,James,Strickland,M,25454 Leonard Lake,Spring Church,PA,15686,40.6153,-79.4545,972,Public relations account executive,1997-10-23,ace25a6105db25df152981fe2b768283,1338220134,41.530966,-78.970978,0
1255677,2020-06-07 01:34:44,4334230547694630,fraud_Lockman Ltd,grocery_pos,272.02,Scott,Martin,M,7483 Navarro Flats,Freedom,WY,83120,43.0172,-111.0292,471,"Education officer, museum",1967-08-02,8e4dbb4291d1cc798f15680f06982af2,1370568884,43.406005,-111.70218,1
921842,2019-12-30 23:39:19,4070511711385545,"fraud_Bradtke, Torp and Bahringer",personal_care,49.3,Stephanie,Hopkins,F,44089 Carrie Crossing Suite 954,Falls City,TX,78113,28.9814,-98.0156,2435,"Engineer, mining",1967-04-09,a1eb097bfb82e82f6215ca8fe343ebba,1356910759,28.097703000000003,-97.764368,1
